smiles,standard_value
C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CO)cc4)n(C)nc3c2=O)CC1)c1ccccc1,1.7
C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n(C)nc3c2=O)CC1)c1ccccc1,2.3
C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(Br)csc3c2=O)CC1)c1ccccc1,1.5
C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(Br)n(C)nc3c2=O)CC1)c1ccccc1,2.3
C[C@H](CC(=O)N1CCC(O)(Cn2cnccc2=O)CC1)c1ccccc1,0.9
C[C@H](CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.01
C[C@H](CCC(=O)N[C@H](CC(=O)O)Cc1c[nH]c2ccccc12)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=NO)CC[C@]4(C)[C@H]3CC[C@@]21C,4.23
C[C@H](CCC(=O)N[C@H](CC(=O)O)Cc1c[nH]c2ccccc12)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.9
C[C@H](CCC(=O)N[C@H](CC(=O)O)Cc1c[nH]c2ccccc12)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(N)=O)CC[C@]4(C)[C@H]3CC[C@@]21C,5.01
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.53
C[C@H](CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-3.34
C[C@H](CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,-3.34
C[C@H](CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,-4.53
C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,1.5
C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.1
C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,2.5
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,1.8
C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.1100000000000003
C[C@H](CNC(=O)Cc1c(F)ccc(F)c1F)C1CCN(C(=O)OC2(C)CC2)CC1,3.9
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,1.6
C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2)nc2nc(N)sc12,3.31
C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,3.53
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(=O)[nH]c12,2.49
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12,3.31
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,3.38
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,3.1
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)sc12,3.2
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(N)nc12,3.21
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]ncc12,3.1
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,2.895
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,3.295
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,4.37
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12,0.91
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nccnc12,3.15
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,2.675
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,2.86
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.12
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,3.0
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12,3.12
C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,2.21
C[C@H](CO)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,1.5
C[C@H](CO)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,2.3
C[C@H](CO)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(F)cn1,1.7
C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,3.49
C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,3.0
C[C@H](Cc1ccc2[nH]c(C(=O)N(C)Cc3ccccc3)cc2c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.1
C[C@H](Cc1ccc2[nH]c(C(=O)NCC3CCC3)cc2c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.9
C[C@H](Cc1ccc2[nH]c(C(=O)NCc3nccs3)cc2c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.8
C[C@H](Cc1ccc2[nH]c(C(=O)N[C@H](C)c3ccccc3)cc2c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.2
C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.2
C[C@H](Cc1cccc(CC(=O)NC2C3CC4CC(C3)CC2C4)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.1
C[C@H](Cc1cccc(CC(=O)NC2CCCCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.9
C[C@H](Cc1cccc(CC(=O)NC2Cc3ccccc3C2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.6
C[C@H](Cc1cccc(CC(=O)NCC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.5
C[C@H](Cc1cccc(CC(=O)NCC2CCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.5
C[C@H](Cc1cccc(CC(=O)NCC2CCCCCC2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.0
C[C@H](Cc1cccc(CC(=O)NCCCc2ccccc2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.7
C[C@H](Cc1cccc(CC(=O)NCc2c(F)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.5
C[C@H](Cc1cccc(CC(=O)NCc2cc(C(F)(F)F)ccc2F)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.2
C[C@H](Cc1cccc(CC(=O)NCc2cc(Cl)cc(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.3
C[C@H](Cc1cccc(CC(=O)NCc2ccc(Cl)c(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.6
C[C@H](Cc1cccc(CC(=O)NCc2ccc(OC(F)(F)F)cc2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.4
C[C@H](Cc1cccc(CC(=O)NCc2cccc3ccccc23)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.5
C[C@H](Cc1cccc(CC(=O)NCc2ccccc2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.8
C[C@H](Cc1cccc(CC(=O)NCc2ccccc2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.0
C[C@H](F)[C@H]1OC(=N)N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,2.4
C[C@H](N)Cn1ncc2ccc(O)c(Cl)c21,1.09
C[C@H](N)Cn1ncc2ccc(O)c(F)c21,0.394
C[C@H](N)Cn1ncc2ccc(O)c(I)c21,3.0
C[C@H](N)Cn1ncc2ccc(O)cc21,0.693
C[C@H](N)[C@@H](O)C[C@@H](O)CCCCCCCCCCCCC(F)(F)F,3.24
C[C@H](N=C1NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,3.1
C[C@H](N=C1NC(=O)[C@@](C)(C(F)(F)F)S1)c1ccccc1F,3.1
C[C@H](N=C1NC(=O)[C@](C)(C(F)(F)F)S1)c1ccccc1F,3.1
C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,3.24
C[C@H](NC(=O)C(C)(C)Oc1cc(C(F)(F)F)ccn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,4.6
C[C@H](NC(=O)C(C)(C)Oc1cc(C(F)(F)F)ncn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,3.9
C[C@H](NC(=O)C(C)(C)Oc1ccc(C#N)cn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,3.3
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,5.2
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(OCCF)cc1)c1cc(F)cc(C#N)c1,4.6
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,4.4
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(OCF)cc1)c1cc(F)cc(C#N)c1,4.7
C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,4.2
C[C@H](NC(=O)C(C)(C)Oc1ccccn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(C#N)c1,3.7
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)COCO2,5.4
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCC2,5.7
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCCO2,5.5
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCOC2,5.4
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCCC3C(N)=O)c2)c1)c1ccc2c(c1)OCCO2,2.9
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCCC3C(N)=O)c2)c1)c1ccc2c(c1)OCOC2,2.9
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCCC3C(N)=O)c2)c1)c1ccccc1,3.3
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3=O)c2)c1)c1ccc2c(c1)OCCO2,3.6
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3=O)c2)c1)c1ccccc1,3.9
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCS(=O)(=O)C3)c2)c1)c1ccccc1,3.8
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NCc3cccnc3)c2)c1)c1ccc2c(c1)OCCO2,3.7
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NCc3cccnc3)c2)c1)c1ccc2c(c1)OCOC2,3.6
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,3.7
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,3.6
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,3.7
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCOC2,3.6
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,3.6
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCCO2,5.7
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(O)c1,5.0
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,6.1
C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.685
C[C@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,2.91
C[C@H](NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1)C(F)(F)F,5.6
C[C@H](N[S@@]1(=O)=NC(=O)c2ccccc21)c1ccccc1,0.8
C[C@H](N[S@]1(=O)=NC(=O)c2ccccc21)c1ccccc1,1.4
C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)C1CCOCC1,2.5
C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(NCCN(C)C)nc3)cc12)C1CCOCC1,2.0
C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,1.9
C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN4CCCC4)nc3)cc12)C1CCOCC1,1.9
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)c1cc(C#N)ccc1F,2.2
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)c1ccccc1F,2.9
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cc(CN2CCC2)ccc1F,1.5
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cc(F)ccc1F,3.5
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1ccccc1,3.2
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1ccccc1F,3.5
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1,3.1
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1F,3.6
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,3.0
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1cccnc1,1.7
C[C@H](Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,3.3
C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.39
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1,3.45
C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1,3.14
C[C@H](Nc1nccc(Nc2cc(C3CC3)[nH]n2)n1)c1ccc2[nH]ccc2c1,3.7
C[C@H](Nc1nccc(Nc2cc(C3CC3)[nH]n2)n1)c1ccc2[nH]ccc2n1,2.7
C[C@H](O)C1NC(=O)C(Cc2ccccc2)NC(=O)C([C@H](C)O)NC(=O)C(NC(=O)C(Cc2cc3ccccc3[nH]2)NC(=O)CNC(=O)CCNC(=O)c2cn(CC[18F])nn2)CSSCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,-1.14
C[C@H](O)CC[C@H](C)Oc1ccc(C#N)c(C(F)(F)F)c1,3.73
C[C@H](O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CCCC2)n1,2.0
C[C@H](OC[C@H](c1ccccc1)N1CCN(CCOCC(=O)O)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.64
C[C@H](Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccccn1,1.79
C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,0.91
C[C@H]([C@H](O)c1ccccc1)[C@H]1c2ccccc2-c2cncn21,2.8
C[C@H](c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,2.4
C[C@H](c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,2.1
C[C@H](c1cc(C(=O)N2CCC(O)CC2)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,2.4
C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccc2cn1,1.1
C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccn2n1,0.9
C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cn2ccccc2n1,0.6
C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,1.0
C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,3.1
C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccc2cn1,1.1
C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccn2n1,0.9
C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)n1)C(=O)c1cc2ccccc2cn1,0.4
C[C@H](c1cccc(Cl)c1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,1.5
C[C@H](c1ccccc1)N(C)c1cc(C(F)(F)F)c(C#N)cn1,5.59
C[C@H](c1ccccc1)N(CC(=O)O)S(=O)(=O)c1ccc(OC(F)F)cc1,-0.3
C[C@H](c1ccccn1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.5
C[C@H]1C(F)CC(C(=O)NCc2cc(-c3cnc(C(F)(F)F)nc3)nc(C3CC3)n2)N1S(=O)(=O)c1ccc(F)cc1,3.8
C[C@H]1CC(CN)(CC(=O)O)C[C@@H]1C,-1.0
C[C@H]1CCC(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,2.9
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1,0.09
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,-0.6
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,-0.18
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,-0.13
C[C@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,3.25
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)N[C@@](C)(C4CC4)C3=O)ccc2Br)C1,4.7
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)N[C@](C)(C4CC4)C3=O)ccc2Br)C1,4.8
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cc3coc4ccccc34)ccc2Br)C1,6.7
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cc3noc4ccccc34)ccc2Br)C1,6.2
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3c(=O)[nH]c4ccccc43)ccc2Br)C1,4.6
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3c(=O)oc4ccccc43)ccc2Br)C1,5.7
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3c(O)c[nH]c3=O)ccc2Cl)C1,3.2
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3cc(CN(C)C)nn3)ccc2Br)C1,3.1
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3ccnn3)ccc2Br)C1,3.9
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4c3CCN(C)C4)ccc2Br)C1,3.7
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4c3CCN(CC(F)(F)F)C4)ccc2Br)C1,5.3
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4c3CCNC4)ccc2Br)C1,2.9
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4c3CN(C)CC4)ccc2Br)C1,3.9
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4ccccc43)ccc2Br)C1,5.3
C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nncc3CN(C)C)ccc2Br)C1,4.5
C[C@H]1CC[C@H](NC(=O)c2cnc(N3CCC(CO)CC3)cn2)CC1,3.3
C[C@H]1CC[C@H](NC(=O)c2cnc(N3CCCCC3)cn2)CC1,4.4
C[C@H]1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,2.9
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)C1CC1,2.2
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(C(F)(F)F)cc1,4.1
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(Cl)cc1,3.9
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(F)c(F)c1,3.5
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(F)cc1,3.1
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1cccc(F)c1,3.3
C[C@H]1CN(C(=O)C2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,2.8
C[C@H]1CN(C(=O)C2CN(C3CC3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,4.0
C[C@H]1CN(C(=O)C2CN(C3CCOCC3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,3.1
C[C@H]1CN(C(=O)C2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(F)cc1,3.7
C[C@H]1CN(C(=O)C2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,3.3
C[C@H]1CN(C(=O)C2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccn1,3.0
C[C@H]1CN(C(=O)C2CNC[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(F)c(F)c1,2.0
C[C@H]1CN(C(=O)C2CNC[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccc(F)cc1,1.8
C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,0.6
C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.5
C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H](C)N1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.6
C[C@H]1CN(C(=O)OC(C)(C)C)[C@H](C)CN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.7
C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1,3.6
C[C@H]1CN(C(=O)c2ccc(C#N)cc2)[C@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F,1.5
C[C@H]1CN(C)CCN1c1ccc(Nc2cc(-c3cc(F)cc(N4CCn5c(cc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,3.2
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.6
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)nn(C)c2=O)nc1,3.7
C[C@H]1CN(C2COC2)[C@H](C)CN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,3.5
C[C@H]1CN(Cc2cc(C(F)(F)F)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1,0.8
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)NS(C)(=O)=O)CCN1S(=O)(=O)Cc1ccccc1,0.4
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,1.68
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc1ccccc1,1.11
C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc1ccccc1,1.51
C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,0.52
